,SA1_code,DZN_code,SA1_pop,SA1_visits,ratio,exclusion_code
247,20602111136,211111767,758.0,57256.0,75.53562005277045,NA
248,20602111137,211111767,572.0,30653.0,53.58916083916084,NA
249,20602111138,211111775,560.0,10869.0,19.40892857142857,NA
250,20602111139,211111775,376.0,13677.0,36.375,NA
251,20602111140,211111775,636.0,24777.0,38.95754716981132,NA
252,20602111141,211111768,488.0,23934.0,49.045081967213115,NA
253,20602111142,211111774,367.0,19739.0,53.78474114441417,NA
254,20602111143,211111770,620.0,17116.0,27.606451612903225,NA
255,20602111144,211111770,477.0,34224.0,71.74842767295597,NA
256,20602111145,211111770,638.0,18103.0,28.37460815047022,NA
257,20602111146,211111777,641.0,42381.0,66.11700468018721,NA
258,20602111147,211111773,372.0,22959.0,61.71774193548387,NA
259,20602111148, ,,,,no containing DZN
260,20602111149,211111769,450.0,21104.0,46.897777777777776,NA
261,20602111150,211111769,320.0,17368.0,54.275,NA
262,20602111151, ,,,,no containing DZN
263,20602111152,211111770,382.0,13419.0,35.1282722513089,NA
264,20602111153,211111779,,,,SA1 not found in Pathzz data
265,20602111201,211120004,678.0,56310.0,83.05309734513274,NA
266,20602111202,211120002,644.0,33733.0,52.380434782608695,NA
267,20602111203,211120002,487.0,27258.0,55.97125256673511,NA
268,20602111204,211121781,397.0,24742.0,62.322418136020154,NA
269,20602111205,211121783,689.0,45310.0,65.76197387518143,NA
270,20602111206,211121783,398.0,13118.0,32.959798994974875,NA
271,20602111207,211121783,649.0,17223.0,26.537750385208014,NA
272,20602111208,211121784,442.0,11183.0,25.300904977375566,NA
273,20602111209, ,,,,no containing DZN
274,20602111210,211121785,616.0,30139.0,48.92694805194805,NA
275,20602111211,211121784,319.0,27374.0,85.81191222570533,NA
276,20602111212,211121783,480.0,19807.0,41.264583333333334,NA
277,20602111213,211121783,461.0,16163.0,35.060737527114966,NA
278,20602111214,211121783,616.0,20182.0,32.76298701298701,NA
279,20602111215, ,,,,no containing DZN
280,20602111216,211121783,460.0,7393.0,16.071739130434782,NA
281,20602111217,211121783,434.0,6770.0,15.599078341013826,NA
282,20602111218,211121784,358.0,12818.0,35.80446927374302,NA
283,20602111219, ,,,,no containing DZN
284,20602111220,211121785,584.0,13200.0,22.602739726027398,NA
285,20602111221, ,,,,no containing DZN
286,20602111222,211121780,348.0,5408.0,15.540229885057471,NA
287,20602111223, ,,,,no containing DZN
288,20602111224,211120003,575.0,62023.0,107.86608695652174,NA
289,20602111225,211120001,686.0,51875.0,75.61953352769679,NA
290,20602111226,211121780,503.0,12292.0,24.43737574552684,NA
291,20602111227,211120001,407.0,23400.0,57.4938574938575,NA
292,20602111228,211121780,589.0,15554.0,26.407470288624786,NA
293,20602111229,211121780,571.0,40588.0,71.08231173380035,NA
294,20602111230,211121778,595.0,31830.0,53.49579831932773,NA
295,20602111231,211121778,338.0,24775.0,73.29881656804734,NA
296,20602111232, ,,,,no containing DZN
297,20602111233,211121780,442.0,12812.0,28.986425339366516,NA
298,20602111234,211121782,460.0,23396.0,50.86086956521739,NA
299,20602111235,211121782,652.0,23749.0,36.42484662576687,NA
300,20602111236,211121778,349.0,6086.0,17.43839541547278,NA
301,20602111237,211121781,381.0,18945.0,49.724409448818896,NA
302,20602111238,211121782,423.0,13539.0,32.00709219858156,NA
303,20602111239,211121782,474.0,52254.0,110.24050632911393,NA
304,20602111240,211121785,374.0,25111.0,67.14171122994652,NA
305,20602111241,211121784,339.0,16978.0,50.08259587020649,NA
306,20602111242,211121781,419.0,25015.0,59.701670644391406,NA
307,20603111301,211131490,,,,SA1 not found in Pathzz data
308,20603111302,211131490,496.0,2719.0,5.481854838709677,NA
309,20603111303,211131490,728.0,26765.0,36.76510989010989,NA
310,20603111304,211131490,695.0,44279.0,63.71079136690648,NA
311,20603111305,211131490,924.0,33360.0,36.103896103896105,NA
