,SA1_code,DZN_code,SA1_pop,SA1_visits,ratio,exclusion_code
1164,11502129725,112975869,365.0,15454.0,42.33972602739726,NA
1165,11502129726,112975869,316.0,28645.0,90.64873417721519,NA
1166,11502129727,112975869,134.0,2264.0,16.895522388059703,NA
1167,11502129728,112975867,367.0,25700.0,70.02724795640327,NA
1168,11502129729, ,,,,no containing DZN
1169,11502129730,112975866,247.0,26031.0,105.38866396761134,NA
1170,11502129731,112975866,405.0,36166.0,89.29876543209876,NA
1171,11502129732,112975860,521.0,37014.0,71.04414587332053,NA
1172,11502129733, ,,,,no containing DZN
1173,11502129734,112975859,665.0,53112.0,79.86766917293232,NA
1174,11502129735, ,,,,no containing DZN
1175,11502129736,112975857,467.0,52880.0,113.23340471092077,NA
1176,11502129737,112975857,482.0,59224.0,122.87136929460581,NA
1177,11502129738, ,,,,no containing DZN
1178,11502129739,112975866,460.0,14196.0,30.860869565217392,NA
1179,11502129740,112975863,200.0,9016.0,45.08,NA
1180,11502129741,112975863,239.0,22879.0,95.72803347280335,NA
1181,11502129742,112975865,282.0,10113.0,35.861702127659576,NA
1182,11502129743,112975857,386.0,56064.0,145.24352331606218,NA
1183,11502129744,112975857,386.0,50408.0,130.59067357512953,NA
1184,11502129745,112975857,282.0,49640.0,176.02836879432624,NA
1185,11502129746,112975858,347.0,71299.0,205.47262247838617,NA
1186,11502129747,112975858,500.0,69817.0,139.634,NA
1187,11502129748, ,,,,no containing DZN
1188,11502129749,112975860,316.0,66076.0,209.1012658227848,NA
1189,11502129750,112975860,464.0,28839.0,62.15301724137931,NA
1190,11502129751,112975864,459.0,69018.0,150.36601307189542,NA
1191,11502129752,112975864,460.0,30718.0,66.77826086956522,NA
1192,11502129753,112975862,610.0,56092.0,91.95409836065573,NA
1193,11502129754,112975862,432.0,38870.0,89.97685185185185,NA
1194,11502129755, ,,,,no containing DZN
1195,11502129756,112975867,463.0,41197.0,88.97840172786177,NA
1196,11502129757,112975857,248.0,10540.0,42.5,NA
1197,11502129758,112975863,295.0,12179.0,41.284745762711864,NA
1198,11502129801,112985882,364.0,15965.0,43.85989010989011,NA
1199,11502129802,112985882,385.0,11206.0,29.106493506493507,NA
